Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified
Saudi Arabia,SA,C4IR,Center for the Fourth Industrial Revolution,,Milestone,Policy,2024,2024,Quantum Economy Landscape Report,Saudi C4IR publishes Quantum Economy Landscape in Saudi Arabia report. First country to pilot WEF Quantum Economy Blueprint. National quantum strategy with $200M initial budget aligned with Vision 2030.,https://www.c4irsaudiarabia.org/docs/Quantum%20Economy%20Landscape%20in%20Saudi%20Arabia%20%20(23).pdf,2024-12,Validated,c4ir-saudi,timeline/Saudi_Arabia_C4IR_Quantum_Economy_Landscape_Report.pdf,yes,C4IR,url_authoritative,registered,2026-06-06: url_authoritative — c4irsaudiarabia.org official PDF; local_file updated. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,saudi-arabia-c4ir-quantum-economy-landscape-report,2026-08-11
Saudi Arabia,SA,Aramco/Pasqal,Saudi Aramco and Pasqal,,Milestone,Research,2025,2025,First Quantum Computer in KSA,Aramco and Pasqal deploy Saudi Arabia first quantum computer (200 qubits neutral atom) at Aramco data center. Region first quantum computer dedicated to industrial applications. Plans to upgrade to hybrid analog-digital mode.,https://www.aramco.com/en/news-media/news/2025/aramco-and-pasqal-make-history-with-saudi-arabias-first-quantum-computer,2025-11-24,Validated,pasqal,timeline/Saudi_Arabia_Aramco_Pasqal_First_Quantum_Computer_in_KSA.html,partial,Aramco/Pasqal,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,vendor,,,,saudi-arabia-aramco-pasqal-first-quantum-computer-in-ksa,2026-08-11
Bahrain,BH,NCSC,National Cyber Security Centre,,Milestone,Migration,2025,2025,National Quantum-Safe Deployment,Bahrain NCSC partners with SandboxAQ to deploy AQtive Guard AI-powered cryptographic security platform across 60+ government ministries. One of world first large-scale national commitments to quantum-safe cybersecurity.,https://www.sandboxaq.com/press/bahrain-government-takes-definitive-step-toward-building-a-quantum-safe-economy-through-strategic-partnership-with-sandboxaq,2025-12-23,Validated,ncsc-uk,timeline/Bahrain_NCSC_National_Quantum-Safe_Deployment.html,no,NCSC,url_needs_review,registered,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",deprecated,2026-06-07,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found.",,,government,,,,bahrain-ncsc-national-quantum-safe-deployment,
Jordan,JO,CBJ,Central Bank of Jordan,,Milestone,Guidance,2026,2026,Jordan Financial Sector PQC Roadmap,Central Bank of Jordan publishes sector-wide roadmap for transitioning banks to quantum-resistant encryption. Phased approach: cryptographic asset cataloging risk-based prioritization governance integration sandbox testing and full transition.,https://thequantuminsider.com/2026/01/05/central-bank-of-jordan-releases-road-map-to-prepare-for-quantum-transition/,2026-01-05,Validated,cbj-jordan,timeline/Jordan_CBJ_Jordan_Financial_Sector_PQC_Roadmap.html,yes,CBJ,url_needs_review,registered,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",deprecated,2026-06-07,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found.",,,government,,,,jordan-cbj-jordan-financial-sector-pqc-roadmap,
Global,INT,Ethereum Foundation,Ethereum Foundation,,Milestone,Migration,2026,2026,Vitalik Buterin Publishes PQ Defense Roadmap,"Detailed roadmap identifying 4 quantum-vulnerable areas (BLS consensus, KZG commitments, ECDSA accounts, ZK proofs). Proposes hash-based signatures (Winternitz), STARK aggregation, and EIP-8141 native account abstraction for PQ signature schemes. Targets Hegota upgrade H2 2026.",https://ethereum.org/roadmap/future-proofing/quantum-resistance/,2026-02-26,Validated,eth-foundation,timeline/Global_Ethereum_Foundation_Vitalik_Buterin_Publishes_PQ_Defense_Roadmap.html,no,Ethereum Foundation,url_authoritative,registered,2026-06-07: SourceUrl upgraded from www.coindesk.com to ethereum.org authoritative primary (web-researched); verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,vendor,,,,global-ethereum-foundation-vitalik-buterin-publishes-pq-defense-roadmap,2026-08-16
United States,US,Google,Google LLC,,Milestone,Migration,2026,2026,Google Cloud ML-KEM Default and Chrome MTC Program,Google deploys ML-KEM by default for all Cloud network encryption. Announces Chrome Merkle Tree Certificates (MTC) program with Cloudflare for PQ-safe HTTPS replacing X.509 chains with compact Merkle proofs. Chrome Quantum-resistant Root Store (CQRS) planned Q3 2027.,https://security.googleblog.com/2026/02/cultivating-robust-and-efficient.html,2026-02-06,Validated,google,timeline/United_States_Google_Chrome_MTC_Cloudflare_Quantum_Safe_HTTPS.html,no,Google,url_authoritative,registered,"2026-06-06: url_authoritative — blog.google originating domain, verified live with PQC keywords + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-08-16: prior cached blog.google article never mentions Merkle Tree Certificates, Cloudflare, or CQRS; replaced with Google's official Security Blog post that covers the Chrome MTC/Cloudflare pilot and Q3 2027 CQRS timeline described in this row. Note: the row's other claim (Google Cloud ML-KEM default) is documented on a separate Google Cloud blog post (cloud.google.com/blog/.../pqc-in-plaintext-google-clouds-post-quantum-cryptography-roadmap) not captured here since only one source URL can be recorded.",active,,,FIPS 203,,vendor,,,,united-states-google-google-cloud-ml-kem-default-and-chrome-mtc-program,2026-08-16
Germany,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,Guidance,2026,2031,BSI Signals Future Hybrid PQC Key Exchange for TLS,"BSI TR-02102-2 states BSI 'intends to recommend' quantum-safe hybrid key exchange (classical ECDH/DH + PQC, e.g. ML-KEM) in TLS once suitable standards are adopted -- not yet a formal recommendation, and not a mandate. The current (2026-01) edition sets 2031 as the sunset date for classical-only key exchange and names SecP256r1MLKEM768/SecP384r1MLKEM1024 (per IETF draft-ietf-tls-ecdhe-mlkem, still an Internet-Draft as of mid-2026) as the intended hybrid mechanisms pending RFC publication. General TLS guidance -- no classified-communications-specific mandate found in this document.",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-2.pdf?__blob=publicationFile&v=11,2026-01-27,Validated,bsi,timeline/Germany_BSI_Hybrid_TLS_Required_for_Classified_Communications.pdf,no,BSI,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). [remediation 2026-07-16] corrected vs primary BSI TR-02102-2: original row's 'mandates ... for classified communications by 2025' is not supported by any edition of this document (checked 2025-01 and current 2026-01) -- BSI only 'intends to recommend' hybrid PQC TLS once an RFC exists, general guidance not classification-scoped. Moved Deadline->Guidance, reframed around the real 2031 classical-only sunset date, SourceDate/URL corrected to the current versioned edition.",active,,,BSI TR-02102-2,,government,,,SOFT,germany-bsi-hybrid-tls-required-for-classified-communications,2026-08-11
Germany,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,Deadline,2026,2026,Hybrid IPsec and SSH Required,BSI TR-02102-3 and TR-02102-4 (January 2025 editions) mandate hybrid IPsec (IKEv2 with ML-KEM) and hybrid SSH (with ML-KEM) for sensitive communications by 2026. Aligns with IETF ipsecme and curdle working group drafts.,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-3.pdf,2026-01-27,Validated,bsi,timeline/Germany_BSI_Hybrid_IPsec_and_SSH_Required.pdf,no,BSI,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,BSI TR-02102-3;BSI TR-02102-4,BSI TR-02102-3,government,,,SOFT,germany-bsi-hybrid-ipsec-and-ssh-required,2026-08-11
Germany,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,Deadline,2035,2035,Full PQC Transition — Standalone Algorithms Required,BSI TR-02102-1 (January 2025 edition) sets 2035 as the target for requiring standalone PQC algorithms. Hybrid configurations (classical + PQC) are permitted from 2030 onward; standalone PQC replaces hybrid requirement by 2035 for all sensitive systems.,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,2026-01-23,Validated,bsi,timeline/Germany_BSI_Full_PQC_Transition_Standalone_Algorithms_Required.pdf,no,BSI,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,BSI TR-02102-1,BSI TR-02102-1,government,,,SOFT,germany-bsi-full-pqc-transition-standalone-algorithms-required,2026-08-11
European Union,EU,EC,European Commission,,Milestone,Deadline,2026,2026,Cryptographic Inventory Mandate,EU PQC Recommendation requires all EU public sector entities and operators of essential services to complete a comprehensive cryptographic asset inventory. NIS Cooperation Group Roadmap v1.1 (June 2025) pushed the deadline from end-2025 to December 2026.,https://digital-strategy.ec.europa.eu/en/library/recommendation-coordinated-implementation-roadmap-transition-post-quantum-cryptography,2024-04-11,Validated,ec,timeline/European_Union_EC_Cryptographic_Inventory_Mandate.html,no,EC,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). [deprecation-sweep follow-up 2026-07-16] old SourceUrl (.../library/recommendation-post-quantum-cryptography) now 404s (confirmed) -- replaced with the live EC landing page for the same April 2024 Recommendation (verified: page loads, dated 11 April 2024, matches SourceDate).",deprecated,2026-07-25,"deprecation-sweep (dead): all fetch tiers failed (last: crawl4ai, status=200, reason=)",,,government,,,SOFT,european-union-ec-cryptographic-inventory-mandate,2026-07-16
European Union,EU,EC,European Commission,,Milestone,Deadline,2027,2027,High-Priority System Migration Begins,EU PQC Recommendation (April 2024) sets 2027 as the target for beginning PQC migration of high-priority systems including those handling critical data with long confidentiality requirements. Full migration of critical infrastructure and high-risk systems must be completed by 2030.,https://digital-strategy.ec.europa.eu/en/library/recommendation-coordinated-implementation-roadmap-transition-post-quantum-cryptography,2024-04-11,Validated,ec,timeline/European_Union_EC_Cryptographic_Inventory_Mandate.html,no,EC,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). [deprecation-sweep follow-up 2026-07-16] old SourceUrl (.../library/recommendation-post-quantum-cryptography) now 404s (confirmed) -- replaced with the live EC landing page for the same April 2024 Recommendation (verified: page loads, dated 11 April 2024, matches SourceDate).",deprecated,2026-07-25,"deprecation-sweep (dead): all fetch tiers failed (last: crawl4ai, status=200, reason=)",,,government,,,SOFT,european-union-ec-high-priority-system-migration-begins,2026-07-16
