patent_number,title,inventors,assignee,priority_date,issue_date,cpc_codes,one_sentence_summary,primary_inventive_claim,crypto_agility_mode,migration_strategy,quantum_relevance,quantum_notes,protocols,classical_algorithms,pqc_algorithms,quantum_technology,key_management_ops,hardware_components,authentication_factors,standards_referenced,threat_model,entropy_source,primitive_types,application_domain,independent_claim_subjects,performance_claims,data_types_protected,compliance_targets,citation_graph,claim_dependencies,nist_round_status,pqc_migration_score,pqc_migration_reason
10642664,System and method for securing an inter-process communication via a named pipe,Tan; Danilo O. et al.,"Dell Products, LP",2017-03-21,2020-05-05,G06F21/606;G06F9/54;G06F9/544;H04L9/006;H04L9/3268;G06F21/00;H04L67/141,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
10645077,System and method for securing offline usage of a certificate by OTP system,Paert; Jonas,THALES DIS FRANCE SA,2014-12-01,2020-05-05,H04L63/0846;H04L9/302;H04L9/14;H04L9/3263;H04L63/0823;G06F21/34;H04L9/006;H04L63/06;H04L9/0861;H04L63/0838;G06F21/33,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
20200136835,SHARING SECURE CONNECTION CONTEXT VIA A TRUSTED PROXY,Petiwala; Mohammed et al.,Nokia Solutions and Networks Oy,2017-06-30,2020-04-30,H04L63/0823;H04L9/006;H04L9/3263;G06F9/45558,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
20200136836,AUTHORIZATION WITH A PRELOADED CERTIFICATE,SCHIATTARELLA; Enrico et al.,Pensando Systems Inc.,2018-10-29,2020-04-30,H04L9/3265;H04L9/321;H04L9/3247;G06F21/335;H04L63/0823;H04L9/006;H04L63/12;H04L63/102;H04L63/20,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
20200137064,DECENTRALIZED IDENTITY MANAGEMENT SYSTEM,Wu; Pengfei et al.,EMC IP Holding Company LLC,2018-10-29,2020-04-30,G06F16/182;H04L9/3239;H04L63/123;H04L63/0823;H04L9/006;H04L9/0637;H04L63/102,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
10637644,System and method for authorizing transactions in an authorized member network,Walters; Austin Grant et al.,"Capital One Services, LLC",2018-12-21,2020-04-28,H04L9/0618;H04L9/3239;G06F16/2365;G06Q20/02;G06Q20/065;G06Q20/20;G06Q20/401;H04L9/006;H04L9/0833;H04L9/50,,,unclear,none,,,,,,,,,,,,,,,,,,,,,,,
10637829,Passport-controlled firewall,Frank; Joachim H. et al.,International Business Machines Corporation,2019-05-20,2020-04-28,G07C9/20;H04L9/3268;H04L63/0442;H04L63/08;H04L63/0263;H04L9/006,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
20200128008,BIOMETRIC IDENTITY REGISTRATION AND AUTHENTICATION,SUN; Yuanbo,Alibaba Group Holding Limited,2019-12-20,2020-04-23,H04L9/32;H04L63/0876;H04L63/12;H04L9/3231;G06F21/32;H04L9/3247;H04L9/3263;H04L9/3213;H04L9/0825;H04L9/3234;H04L63/0861;H04L9/006,"A biometric identity registration and authentication system using virtual account identities, digital signatures, and biometric feature tokens to verify user identity across service and authentication servers.","The invention introduces a method where an authentication server generates a virtual account identity and signs a response packet with a server private key. The user equipment then signs an authentication request packet containing a biometric feature token using a service private key, which the server verifies against registered tokens.",classical_only,none,none,none,PKI,,,none,generation; storage; distribution,mobile,possession; inherence/biometric,,replay,,signature,banking; cloud,computer-implemented method for biometric authentication; non-transitory computer-readable medium for biometric authentication; computer-implemented system for biometric authentication,,biometric; PII,,,"[{""claim"": 1, ""depends_on"": [], ""subject"": ""computer-implemented method for biometric authentication""}, {""claim"": 2, ""depends_on"": [1], ""subject"": ""transmitting response packet to service server""}, {""claim"": 3, ""depends_on"": [2], ""subject"": ""transmitting response packet to user equipment""}, {""claim"": 4, ""depends_on"": [1], ""subject"": ""verifying based on code and time interval""}, {""claim"": 5, ""depends_on"": [1], ""subject"": ""signing request packet with service public key""}, {""claim"": 6, ""depends_on"": [1], ""subject"": ""comparing biometric feature tokens""}, {""claim"": 7, ""depends_on"": [1], ""subject"": ""authenticating identity on success""}, {""claim"": 8, ""depends_on"": [], ""subject"": ""non-transitory computer-readable medium for biometric authentication""}, {""claim"": 9, ""depends_on"": [8], ""subject"": ""transmitting response packet to service server""}, {""claim"": 10, ""depends_on"": [9], ""subject"": ""transmitting response packet to user equipment""}, {""claim"": 11, ""depends_on"": [8], ""subject"": ""verifying based on code and time interval""}, {""claim"": 12, ""depends_on"": [8], ""subject"": ""signing request packet with service public key""}, {""claim"": 13, ""depends_on"": [8], ""subject"": ""comparing biometric feature tokens""}, {""claim"": 14, ""depends_on"": [8], ""subject"": ""authenticating identity on success""}, {""claim"": 15, ""depends_on"": [], ""subject"": ""computer-implemented system for biometric authentication""}, {""claim"": 16, ""depends_on"": [15], ""subject"": ""transmitting response packet to service server""}, {""claim"": 17, ""depends_on"": [16], ""subject"": ""transmitting response packet to user equipment""}, {""claim"": 18, ""depends_on"": [15], ""subject"": ""verifying based on code and time interval""}, {""claim"": 19, ""depends_on"": [15], ""subject"": ""signing request packet with service public key""}, {""claim"": 20, ""depends_on"": [15], ""subject"": ""comparing biometric feature tokens""}]",[],,
20200127992,"SYSTEMS, METHODS, AND MEDIA FOR MANAGING USER CREDENTIALS",Pham; Thien Van,Pham; Thien Van,2018-10-17,2020-04-23,H04L9/3231;H04L63/083;G06F21/42;H04L63/0861;G06F21/32;H04L9/006;G06F21/45;H04L9/0863;H04L9/3226;H04L9/0891;H04L63/0442;H04L9/0825,"A system manages user credentials by authenticating users via biometric signatures, retrieving encrypted credentials from a server, decrypting them using PKI keys, and automatically filling login forms via scripts.",The invention claims a system that authenticates a user using a biometric signature to access a vault of encrypted credentials. It then decrypts specific service credentials using dual PKI keys and employs a script to automatically populate login fields on a target service's webpage.,classical_only,none,none,none,PKI,,,none,storage; generation,mobile,inherence/biometric; knowledge,,,deterministic-PRNG,signature,cloud,system for managing user credentials; method for managing user credentials; non-transitory computer-readable medium,,biometric; financial; PII,,,"[{""claim"": 1, ""depends_on"": [], ""subject"": ""system for managing user credentials""}, {""claim"": 2, ""depends_on"": [1], ""subject"": ""decrypting using private PKI keys""}, {""claim"": 3, ""depends_on"": [1], ""subject"": ""generating and encrypting updated password""}, {""claim"": 4, ""depends_on"": [3], ""subject"": ""encrypting using public PKI keys""}, {""claim"": 5, ""depends_on"": [1], ""subject"": ""biometric signature via touchscreen""}, {""claim"": 6, ""depends_on"": [1], ""subject"": ""adding new service and credentials""}, {""claim"": 7, ""depends_on"": [], ""subject"": ""method for managing user credentials""}, {""claim"": 8, ""depends_on"": [7], ""subject"": ""decrypting using private PKI keys""}, {""claim"": 9, ""depends_on"": [7], ""subject"": ""generating and encrypting updated password""}, {""claim"": 10, ""depends_on"": [9], ""subject"": ""encrypting using public PKI keys""}, {""claim"": 11, ""depends_on"": [7], ""subject"": ""biometric signature via touchscreen""}, {""claim"": 12, ""depends_on"": [7], ""subject"": ""adding new service and credentials""}, {""claim"": 13, ""depends_on"": [], ""subject"": ""non-transitory computer-readable medium""}, {""claim"": 14, ""depends_on"": [13], ""subject"": ""decrypting using private PKI keys""}, {""claim"": 15, ""depends_on"": [13], ""subject"": ""generating and encrypting updated password""}, {""claim"": 16, ""depends_on"": [15], ""subject"": ""encrypting using public PKI keys""}, {""claim"": 17, ""depends_on"": [13], ""subject"": ""biometric signature via touchscreen""}, {""claim"": 18, ""depends_on"": [13], ""subject"": ""adding new service and credentials""}]",[],,
20200127853,"DIGITAL CERTIFICATE MANAGEMENT METHOD AND APPARATUS, AND ELECTRONIC DEVICE",Qiu; Honglin,Alibaba Group Holding Limited,2019-12-20,2020-04-23,H04L63/0823;H04L9/006;G06Q20/401;H04L9/3268;H04L9/0637;H04L9/3239;H04L9/3265;G06Q20/38215;G06Q20/02,,,unclear,none,,,,,,,,,,,,,,,,,,,,,,,
20200127855,"DIGITAL CERTIFICATE MANAGEMENT METHOD, APPARATUS, AND SYSTEM",Qiu; Honglin,Alibaba Group Holding Limited,2019-12-19,2020-04-23,H04L9/0637;H04L9/006;H04L9/3247;H04L9/3239;G06Q20/38215;G06F9/542;H04L63/12;G06Q20/065;H04L67/104;H04L9/3268,,,unclear,none,,,,,,,,,,,,,,,,,,,,,,,
10630487,System and method for issuing a certificate to permit access to information,MacLeod; William et al.,BOOZ ALLEN HAMILTON INC.,2017-11-30,2020-04-21,H04L63/0823;H04L9/30;H04L9/3263;H04L9/3268;H04L9/14;H04L9/3231;H04L9/006;H04L63/00;H04L63/0861,,,unclear,none,,,,,,,,,,,,,,,,,,,,,,,
10630490,Obtaining and using time information on a secure element (SE),Yang; Xiangying,Apple Inc.,2018-03-09,2020-04-21,H04L9/006;H04L63/0442;H04L9/3239;H04L63/0823;H04L9/3236;H04W12/086;H04W12/06;H04W12/12;H04W12/40;H04L9/321;H04L9/3268;H04L9/3297,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
10630655,Post-quantum secure private stream aggregation,,Robert Bosch GmbH,2018-05-15,2020-04-21,H04L63/0457;H04L9/0852;H04L63/0428;H04L9/14;H04L9/008;H04L9/0825;H04L9/0869;H04L9/3093;H04L9/304,,,,,,,,,,,,,,,,,,,,,,,,,,8,"Title explicitly claims post-quantum security for stream aggregation, indicating direct PQC application."
10630467,Methods and apparatus for quantum-resistant network communication,,"Blue Ridge Networks, Inc.",2019-01-04,2020-04-21,H04L9/0827;H04L9/0844;H04L9/302;H04L9/14;H04L9/3215;H04L63/045,,,,,,,,,,,,,,,,,,,,,,,,,,8,"Title explicitly claims quantum-resistant communication, implying PQC migration relevance despite lack of specific algor"
10630478,"Sender optimal, breach-resilient, and post-quantum secure cryptographic methods and systems for digital auditing",,University of South Florida,2018-12-28,2020-04-21,H04L9/321;G06F21/6218;H04L9/083;H04L9/088;H04L9/0894;H04L9/0852;G06F21/602,,,,,,,,,,,,,,,,,,,,,,,,,,8,"Title explicitly claims post-quantum security for auditing, indicating direct PQC migration relevance."
10630476,Obtaining keys from broadcasters in supersingular isogeny-based cryptosystems,,ISARA Corporation,2019-10-03,2020-04-21,H04L9/0852;H04L9/0844;H04L9/3268;H04L9/0891;H04L9/3066;H04L9/0861;H04L9/085,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Focuses on SIKE, a deprecated PQC candidate not in NIST standards, lacking migration relevance."
20200119920,SYSTEMS AND METHODS FOR ADVANCED APPLICATION SECURITY,Kohli; Manoneet,MASTERCARD INTERNATIONAL INCORPORATED,2018-10-12,2020-04-16,H04L9/006;H04L9/3213;H04W12/08;H04W12/069;H04L9/0825;H04L63/0807;G06F21/51;H04W4/50;H04L63/0861;H04L9/0866;H04L9/3268;G06F8/61;H04W12/35;G06F21/44;G06F21/53;H04W12/06;G06F21/6218;G06F21/57,"A system for installing applications by scanning a user device for existing signed device tokens, validating them, and associating them with new applications to reduce resource consumption.","The invention provides a method where an application installer scans a user device's memory for a device token associated with a previously installed application. Upon detection and validation of this existing token, the system associates it with the new application, avoiding the resource-intensive generation of a new token.",unclear,none,none,none,,,,none,generation; storage; distribution,mobile,possession; inherence/biometric,,fraud,,signature,banking; mobile,computer device configured to install computer applications; system for installing applications on computer devices; non-transitory computer-readable storage media,reduced resource requirement,device tokens; registration information; biometric identifiers,,,"[{""claim"": 1, ""depends_on"": [], ""subject"": ""computer device configured to install computer applications""}, {""claim"": 2, ""depends_on"": [1], ""subject"": ""generate device token if not detected""}, {""claim"": 3, ""depends_on"": [2], ""subject"": ""encrypt generated token with public key encryption""}, {""claim"": 4, ""depends_on"": [2], ""subject"": ""associate registration information with generated token""}, {""claim"": 5, ""depends_on"": [2], ""subject"": ""generate token based on device attributes""}, {""claim"": 6, ""depends_on"": [1], ""subject"": ""determine second application and token to scan""}, {""claim"": 7, ""depends_on"": [1], ""subject"": ""transmit token to installation server for validation""}, {""claim"": 8, ""depends_on"": [1], ""subject"": ""generate new token if validation fails""}, {""claim"": 9, ""depends_on"": [1], ""subject"": ""request registration info from remote server""}, {""claim"": 10, ""depends_on"": [9], ""subject"": ""transmit registration info and token to remote server""}, {""claim"": 11, ""depends_on"": [], ""subject"": ""system for installing applications on computer devices""}, {""claim"": 12, ""depends_on"": [11], ""subject"": ""generate device token if not detected""}, {""claim"": 13, ""depends_on"": [12], ""subject"": ""encrypt generated token with public key encryption""}, {""claim"": 14, ""depends_on"": [12], ""subject"": ""associate registration information with generated token""}, {""claim"": 15, ""depends_on"": [12], ""subject"": ""generate token based on device attributes""}, {""claim"": 16, ""depends_on"": [11], ""subject"": ""determine second application and token to scan""}, {""claim"": 17, ""depends_on"": [11], ""subject"": ""generate new token if validation fails""}, {""claim"": 18, ""depends_on"": [11], ""subject"": ""request registration info from remote server""}, {""claim"": 19, ""depends_on"": [18], ""subject"": ""transmit registration info and token to remote server""}, {""claim"": 20, ""depends_on"": [], ""subject"": ""non-transitory computer-readable storage media""}]",[],,
20200118130,METHOD AND SYSTEM FOR SINGLE PURPOSE PUBLIC KEYS FOR PUBLIC LEDGERS,Brown; Daniel Richard L.,Certicom Corp.,2018-10-12,2020-04-16,G06Q20/4014;H04L9/3239;G06Q20/065;G06Q20/10;G06Q20/223;G06Q20/3821;G06Q20/3825;G06Q20/3827;G06Q20/3829;G06Q20/40145;G06Q20/405;H04L9/006;H04L9/0861;H04L9/0866;H04L9/321;H04L9/3231;H04L9/3247;H04L9/3263;H04L9/50;H04L63/0861;H04L63/123,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
10621352,Hosted device provisioning protocol with servers and a networked initiator,Nix; John A.,"IoT and M2M Technologies, LLC",2018-11-09,2020-04-14,H04L9/3226;H04W12/04;H04L63/0428;H04L63/08;H04W12/06;H04W4/60;H04W12/08;H04L9/0838;H04L63/068;H04L63/061;H04L63/0876;H04W12/041;H04L9/14;G06F21/57;H04L9/0844;H04L9/006;H04W12/50;G06F21/6218;H04L63/0838,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
10614254,Virus immune computer system and method,Almeida; John,Almeida; John,2017-12-12,2020-04-07,H04L9/3226;H04L9/0897;G06F21/602;G06F21/57;H04L9/088;G06F21/72;G06F21/6209;H04L9/006;G06F21/73,,,classical_only,none,,,,,,,,,,,,,,,,,,,,,,,
