reference_id,document_title,download_url,initial_publication_date,last_update_date,document_status,short_description,document_type,applicable_industries,authors_or_organization,dependencies,region_scope,AlgorithmFamily,SecurityLevels,ProtocolOrToolImpact,ToolchainSupport,MigrationUrgency,change_status,manual_category,downloadable,local_file,module_ids,misc_info,trusted_source_id,peer_reviewed,vetting_body,github_contribution_url
draft-ietf-hpke-pq,Post-Quantum and Post-Quantum/Traditional Hybrid Algorithms for HPKE,https://datatracker.ietf.org/doc/draft-ietf-hpke-pq/,2024-03-01,2026-03-01,Internet-Draft,"Extends HPKE (RFC 9180) with post-quantum and hybrid PQ/T key encapsulation mechanisms including ML-KEM and hybrid combinations with X25519 and P-256. Enables quantum-safe HPKE for email encryption, messaging, and ECH.",Protocol,Web; Cloud; Email; Messaging,IETF HPKE WG,FIPS 203;IETF RFC 9180,Global,Lattice-based; PQ/T Hybrid,"L1,L3,L5",HPKE; email encryption; messaging; ECH,HPKE implementations; OpenSSL; BoringSSL,Medium,New,Protocols,yes,public/library/draft-ietf-hpke-pq.html,hybrid-crypto;email-signing,HPKE post-quantum extension; PQ/T hybrid HPKE; Encrypted Client Hello,ietf,no,IETF,
draft-ietf-ipsecme-ikev2-downgrade-prevention,Downgrade Prevention for the Internet Key Exchange Protocol Version 2 (IKEv2),https://datatracker.ietf.org/doc/draft-ietf-ipsecme-ikev2-downgrade-prevention/,2024-01-01,2026-03-01,Internet-Draft,"Specifies a mechanism to prevent algorithm downgrade attacks in IKEv2, ensuring that PQC-capable peers cannot be forced to negotiate weaker classical algorithms. Companion to draft-ietf-ipsecme-ikev2-mlkem.",Protocol,VPN; Enterprise; Government; Defense,IETF IPSECME WG,IETF RFC 7296;draft-ietf-ipsecme-ikev2-mlkem,Global,Protocol Security,"L1,L3,L5",IKEv2/IPsec negotiation security; downgrade attack prevention,VPN implementations; IPsec libraries; StrongSwan; Cisco,High,New,Protocols,yes,public/library/draft-ietf-ipsecme-ikev2-downgrade-prevention.html,network-security-pqc;vpn-ssh-pqc,IKEv2 algorithm negotiation; downgrade attack prevention; VPN security,ietf,no,IETF,
Signal-PQXDH-Spec,PQXDH: The Post-Quantum Extended Diffie-Hellman Protocol,https://signal.org/docs/specifications/pqxdh/,2023-09-19,2024-12-01,Published,"Signal's specification for PQXDH, extending the X3DH key agreement protocol with post-quantum security using ML-KEM. Deployed in Signal Messenger since September 2023. Provides forward secrecy and post-quantum confidentiality for initial key establishment in Signal's end-to-end encryption.",Protocol,Messaging; Consumer Apps; Enterprise,Signal Messenger,CRYSTALS-Kyber-Spec-v302;FIPS 203,Global,Lattice-based; PQ/T Hybrid,L1,Messaging key agreement; end-to-end encryption,Signal Protocol libraries; libsignal,High,New,Protocols,yes,public/library/Signal-PQXDH-Spec.html,hybrid-crypto;quantum-threats,PQXDH; Signal Protocol; X3DH extension; ML-KEM in messaging; deployed PQC,signal,no,,
Apple-PQ3-Security-Blog,iMessage with PQ3: The New State of the Art in Quantum-Secure Messaging Protocols,https://security.apple.com/blog/imessage-pq3/,2024-02-21,2024-02-21,Published,"Apple's technical whitepaper describing PQ3, the post-quantum protocol upgrade for iMessage. Achieves Level 3 PQC security by combining ML-KEM with periodic key rotation to protect both initial key establishment and ongoing message exchange. Independently verified by ETH Zurich and University of Waterloo.",Industry News,Messaging; Consumer Apps; Mobile,Apple Security Engineering & Architecture,CRYSTALS-Kyber-Spec-v302;FIPS 203,Global,Lattice-based; PQ/T Hybrid,L1,iMessage end-to-end encryption; Level 3 PQC,iOS; macOS; CoreCrypto,High,New,Industry & Research,yes,public/library/Apple-PQ3-Security-Blog.html,hybrid-crypto;quantum-threats,PQ3; iMessage; Apple CoreCrypto; Level 3 PQC security; deployed post-quantum messaging,apple,no,,
KpqC-NTRU-Plus,NTRU+: KpqC Post-Quantum Key Encapsulation Mechanism,https://www.kpqc.or.kr/images/pdf/NTRU+.pdf,2025-01-31,2025-01-31,KpqC Selected,"NTRU+ is a post-quantum KEM selected as a South Korean national PQC standard by KpqC in January 2025. Based on NTRU lattice assumptions with improved key sizes over classic NTRU. Targets NIST-equivalent security levels L1, L3, and L5. National standard target year: 2029, migration by 2035.",Algorithm,Government; Finance; Telecom; Defense,KISA; Ministry of Science and ICT; NIS Korea,KpqC-Competition-Results,South Korea; APAC,Lattice-based (NTRU),"L1,L3,L5",South Korean national KEM standard,Korean government systems,High,New,Algorithm Specifications,yes,public/library/KpqC-NTRU-Plus.pdf,pqc-101,KpqC; NTRU Plus; South Korean PQC standard; NTRU lattice; KEM; KISA,kisa,partial,KISA,
KpqC-SMAUG-T,SMAUG-T: KpqC Post-Quantum Key Encapsulation Mechanism,https://kpqc.cryptolab.co.kr/smaug-t,2025-01-31,2025-01-31,KpqC Selected,SMAUG-T is a post-quantum KEM selected as a South Korean national PQC standard by KpqC in January 2025. Based on Module-LWE and Module-LWR assumptions. The “T” (Twisted) refers to a key derivation tweak improving security margins. Developed by CryptoLab Inc.,Algorithm,Government; Finance; Telecom; Defense,CryptoLab Inc.; KISA; NIS Korea,KpqC-Competition-Results,South Korea; APAC,Lattice-based (MLWE/MLWR),"L1,L3,L5",South Korean national KEM standard,Korean government systems; CryptoLab SDK,High,New,Algorithm Specifications,yes,public/library/KpqC-SMAUG-T.html,pqc-101,KpqC; SMAUG-T; South Korean PQC; Module-LWE; Module-LWR; CryptoLab; KEM,kisa,partial,KISA,
KpqC-AIMer,AIMer: KpqC Post-Quantum Digital Signature Scheme,https://www.kpqc.or.kr/images/pdf/AIMer.pdf,2025-01-31,2025-01-31,KpqC Selected,"AIMer is a post-quantum signature scheme selected as a South Korean national PQC standard by KpqC in January 2025. Based on the MPC-in-the-head (MPCitH) paradigm using the AIM one-way function. Offers competitive signature sizes without lattice assumptions, providing security diversity.",Algorithm,Government; Finance; Telecom; Defense,KISA; NIS Korea,KpqC-Competition-Results,South Korea; APAC,MPC-in-the-head (MPCitH),"L1,L3,L5",South Korean national signature standard,Korean government systems,High,New,Algorithm Specifications,yes,public/library/KpqC-AIMer.pdf,pqc-101,KpqC; AIMer; South Korean PQC; MPCitH; MPC-in-the-head; AIM one-way function; signature,kisa,partial,KISA,
KpqC-HAETAE,HAETAE: KpqC Post-Quantum Digital Signature Scheme,https://kpqc.cryptolab.co.kr/haetae,2025-01-31,2025-01-31,KpqC Selected,"HAETAE is a lattice-based digital signature scheme selected as a South Korean national PQC standard by KpqC in January 2025. Developed by CryptoLab Inc. Uses a Fiat-Shamir with Aborts variant over module lattices, offering efficient signatures competitive with ML-DSA.",Algorithm,Government; Finance; Telecom; Defense,CryptoLab Inc.; KISA; NIS Korea,KpqC-Competition-Results,South Korea; APAC,Lattice-based,"L1,L3,L5",South Korean national signature standard,Korean government systems; CryptoLab SDK,High,New,Algorithm Specifications,yes,public/library/KpqC-HAETAE.html,pqc-101,KpqC; HAETAE; South Korean PQC; Fiat-Shamir with Aborts; lattice; CryptoLab; signature,kisa,partial,KISA,
Peikert-Lattice-Survey-2016,A Decade of Lattice Cryptography,https://eprint.iacr.org/2015/939.pdf,2016-03-01,2016-03-01,Published,"Comprehensive survey by Chris Peikert covering a decade of lattice-based cryptography, from foundational hardness problems (LWE, SIS, NTRU) through practical constructions. Essential reference for understanding the mathematical underpinnings of NIST-standardized ML-KEM and ML-DSA.",Academic Paper,Research; Academia; Government,Chris Peikert (University of Michigan),,Global,Lattice-based,"L1,L3,L5",Foundational lattice cryptography reference,,Low,New,Algorithm Specifications,yes,public/library/Peikert-Lattice-Survey-2016.pdf,pqc-101,Lattice cryptography survey; LWE; SIS; NTRU; Peikert; IACR ePrint 2015/939,iacr-eprint,yes,IACR,
Weger-Code-Based-Survey-2022,A Survey on Code-Based Cryptography,https://arxiv.org/abs/2201.07119,2022-01-18,2022-01-18,Published,"Comprehensive survey covering code-based cryptographic schemes including McEliece, Niederreiter, and modern variants. Directly relevant to HQC (NIST-standardized 2025) and Classic McEliece (Round 4 finalist). Covers security reductions, parameter selection, and implementation considerations.",Academic Paper,Research; Academia; Government,Violetta Weger; Niklas Gassner; Joachim Rosenthal (University of Zurich),,Global,Code-based,"L1,L3,L5",Foundational code-based cryptography reference,,Low,New,Algorithm Specifications,yes,public/library/Weger-Code-Based-Survey-2022.html,pqc-101,Code-based cryptography survey; McEliece; Niederreiter; HQC; Classic McEliece; arXiv:2201.07119,arxiv-crypto,yes,,
Regev-LWE-Survey,The Learning with Errors Problem,https://cims.nyu.edu/~regev/papers/lwesurvey.pdf,2010-01-01,2010-01-01,Published,Oded Regev’s foundational survey introducing and analysing the Learning with Errors (LWE) problem. LWE is the core hardness assumption underlying ML-KEM (FIPS 203) and ML-DSA (FIPS 204). Won the 2018 Gödel Prize. Essential reading for understanding why lattice-based PQC is believed to be quantum-resistant.,Academic Paper,Research; Academia,"Oded Regev (Courant Institute, NYU)",,Global,Lattice-based,"L1,L3,L5",Theoretical foundation for LWE-based PQC algorithms,,Low,New,Algorithm Specifications,yes,public/library/Regev-LWE-Survey.pdf,pqc-101,LWE; Learning with Errors; Regev; Goedel Prize 2018; ML-KEM basis; lattice foundations,arxiv-crypto,yes,,
Bernstein-Lange-Fallout-2017,Post-quantum cryptography — dealing with the fallout of physics success,https://eprint.iacr.org/2017/314.pdf,2017-04-10,2017-04-10,Published,"Survey paper by Bernstein and Lange analysing the NIST PQC standardisation landscape at its launch, covering all major algorithm families (lattice, code-based, hash-based, multivariate, isogeny) and migration strategy considerations. Companion to the foundational Bernstein-Buchmann-Dahmen PQC book (already in library).",Academic Paper,Research; Academia; Government,Daniel J. Bernstein (UIC); Tanja Lange (TU Eindhoven),Bernstein-Lange-PQC-Survey,Global,Lattice-based; Code-based; Hash-based; Multivariate; Isogeny-based,"L1,L3,L5",Survey of all PQC algorithm families and migration strategy,,Low,New,Algorithm Specifications,yes,public/library/Bernstein-Lange-Fallout-2017.pdf,pqc-101;quantum-threats,Bernstein; Tanja Lange; NIST PQC; algorithm families; migration strategy; IACR ePrint 2017/314,iacr-eprint,yes,IACR,
ANSSI-BSI-QKD-Position-Paper,ANSSI BSI QKD Position Paper,,,,Published,,Regulatory Guidance,Government; Defense,ANSSI,,Global,,,,,Medium,New,International Frameworks,yes,public/library/ANSSI_BSI_QKD_Position_Paper.pdf,qkd;standards-bodies,,,no,,
Algorand-PQC-Technical-Brief,Technical Brief: Quantum-resistant transactions on Algorand with Falcon signatures,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Algorand,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Algorand_PQC_Technical_Brief.html,digital-assets,,,no,,
Algorand-PQC-Technology,Algorand’s post-quantum blockchain technology | Algorand,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Algorand,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Algorand_PQC_Technology.html,digital-assets,,,no,,
Anchorage-Custody-Platform,Crypto Custody for Institutions | Anchorage Digital,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Anchorage,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Anchorage_Custody_Platform.html,digital-assets,,,no,,
Anchorage-Porto-Self-Custody,Porto | Self-custody wallet for institutions,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Anchorage,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Anchorage_Porto_Self_Custody.html,digital-assets,,,no,,
Aptos-AIP137-SLH-DSA,AIPs/aips/aip-137.md at main · aptos-foundation/AIPs,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Aptos,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Aptos_AIP137_SLH_DSA.html,digital-assets,,,no,,
Avalanche-AIP-QR-001,[ACP Idea] Staged Transition to Quantum-Resistant Cryptography (AIP-QR-001) - Avalanche Ecosystem - Avalanche Forum: Join the Conversation,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Avalanche,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Avalanche_AIP_QR_001.html,digital-assets,,,no,,
BitGo-Multisig-vs-MPC,BitGo Wallet Types,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,BitGo,,Global,,,,,Medium,New,Industry & Research,yes,public/library/BitGo_Multisig_vs_MPC.html,digital-assets,,,no,,
BitGo-TSS,"Introducing BitGo TSS: More coins, lower fees, outstanding security | BitGoYouTubeXLinkedInFacebook",,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,BitGo,,Global,,,,,Medium,New,Industry & Research,yes,public/library/BitGo_TSS.html,digital-assets,,,no,,
Cardano-PQC-Research,Research - Input | Output,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Cardano,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Cardano_PQC_Research.html,digital-assets,,,no,,
Coinbase-Institutional,Coinbase Institutional,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Coinbase,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Coinbase_Institutional.html,digital-assets,,,no,,
Coinbase-Prime-Custody,Coinbase Prime: Institutional Crypto Prime Brokerage,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Coinbase,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Coinbase_Prime_Custody.html,digital-assets,,,no,,
Copper-Digital-Asset-Custody,Copper Digital Asset Custody,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Copper,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Copper_Digital_Asset_Custody.html,digital-assets,,,no,,
Cosmos-PQC-DoraFactory,GitHub - DoraFactory/pqc-cosmos: A Quantum-Safe Cosmos Appchain,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Cosmos,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Cosmos_PQC_DoraFactory.html,digital-assets,,,no,,
DFNS-HSM-Integration,Dfns - Introducing HSMs,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,DFNS,,Global,,,,,Medium,New,Industry & Research,yes,public/library/DFNS_HSM_Integration.html,digital-assets,,,no,,
DFNS-Key-Orchestration,Dfns — Key Orchestration Service (KOS),,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,DFNS,,Global,,,,,Medium,New,Industry & Research,yes,public/library/DFNS_Key_Orchestration.html,digital-assets,,,no,,
Draft-for-Public-Consultation-Quantum-Readiness-Index-Oct-2025,Draft for Public Consultation Quantum Readiness Index (Oct 2025),,,,Draft,,Internet Draft,Software Development; Telecommunications,Draft for Public Consultation,,Global,,,,,Medium,New,Protocols,yes,public/library/Draft for Public Consultation - Quantum Readiness Index (Oct 2025).pdf,tls-basics,,,no,,
Ethereum-PQC-Roadmap-2026,Ethereum roadmap | ethereum.org,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Ethereum,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Ethereum_PQC_Roadmap_2026.html,digital-assets,,,no,,
Final-technical-report-on-migration-to-PQC-28-03-25,Final Technical Report on Migration to PQC 28 03 25,,,,Published,,Technical Documentation,Software Development,Final technical report on migration to PQC 28,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,migration-program;research-quantum-impact,,,no,,
Fireblocks-MPC-CMP,What Is MPC (Multi-Party Computation)? - MPC 101 - Fireblocks,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Fireblocks,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Fireblocks_MPC_CMP.html,digital-assets,,,no,,
Fireblocks-MPC-CMP-Whitepaper,Introducing MPC-CMP - 8X Faster MPC Wallet Signing - Fireblocks,,,,Published,,Industry White Paper,Cryptocurrency; Finance & Banking; DeFi,Fireblocks,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Fireblocks_MPC_CMP_Whitepaper.html,digital-assets,,,no,,
Fireblocks-Open-Source-MPC,Fireblocks’ MPC-CMP code is Open-Source,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Fireblocks,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Fireblocks_Open_Source_MPC.html,digital-assets,,,no,,
Galileo-FT-Platform,"Galileo Financial Technology Platform | Banking, Fintech, APIs",,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Galileo,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Galileo_FT_Platform.html,digital-assets,,,no,,
HKMA-Fintech-Adoption-Report-2025,HKMA Fintech Adoption Report 2025,,,,Published,,Regulatory Guidance,Finance & Banking,HKMA,,Global,,,,,Medium,New,International Frameworks,yes,public/library/HKMA_Fintech_Adoption_Report_2025.pdf,emv-payment-pqc;exec-quantum-impact,,,no,,
Hex-Trust-Custody,Hex Trust | The Leader in Digital Asset Solutions,,,,Published,,Technical Documentation,Cryptocurrency; Finance & Banking; DeFi,Hex,,Global,,,,,Medium,New,Industry & Research,yes,public/library/Hex_Trust_Custody.html,digital-assets,,,no,,
