software_name,product_id,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,deprecated_at,deprecated_reason,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
IBM Security Guardium Data Protection,ibm-security-guardium-data-protection,FIPS 140-3,5221,IBM Corporation,IBM ClevOS 3 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5221,2026-06-06,not in regen,,,,2026-07-09
IBM Storage Scale 5.2,ibm-storage-scale-5-2,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4755: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
IBM Storage Scale 5.2,ibm-storage-scale-5-2,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789,2026-06-06,not in regen,,,,2026-07-09
IBM Storage Scale 5.2,ibm-storage-scale-5-2,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889,2026-06-06,not in regen,,,,2026-07-09
IBM Storage Scale 5.2,ibm-storage-scale-5-2,FIPS 140-3,5221,IBM Corporation,IBM ClevOS 3 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5221,2026-06-06,not in regen,,,,2026-07-09
IBM z/OS Cryptographic Services (ICSF),ibm-z-os-cryptographic-services-icsf,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4755: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
IBM z/OS Cryptographic Services (ICSF),ibm-z-os-cryptographic-services-icsf,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789,2026-06-06,not in regen,,,,2026-07-09
IBM z/OS Cryptographic Services (ICSF),ibm-z-os-cryptographic-services-icsf,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889,2026-06-06,not in regen,,,,2026-07-09
IBM z/OS Cryptographic Services (ICSF),ibm-z-os-cryptographic-services-icsf,FIPS 140-3,5221,IBM Corporation,IBM ClevOS 3 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5221,2026-06-06,not in regen,,,,2026-07-09
IBM z/VSE,ibm-z-vse,FIPS 140-3,4530,IBM Corporation,IBM® z/VM® Version 7 Release 2 System SSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-06-05,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4530,2026-06-06,not in regen,,,,2026-07-09
IBM z/VSE,ibm-z-vse,FIPS 140-3,4591,IBM Corporation,IBM z/OS Version 2 Release 4 ICSF PKCS #11 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-2 L1,deprecated,2023-09-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4591,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4591: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
IBM z/VSE,ibm-z-vse,FIPS 140-3,4618,IBM Corporation,IBM z/OS Version 2 Release 4 System SSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-2 L1,deprecated,2023-09-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4618,2026-06-04,not in regen,,,,2026-07-09
IBM z/VSE,ibm-z-vse,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755,2026-06-06,not in regen,,,,2026-07-09
IBM z/VSE,ibm-z-vse,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789,2026-06-06,not in regen,,,,2026-07-09
IBM z/VSE,ibm-z-vse,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889,2026-06-06,not in regen,,,,2026-07-09
IBM z/VSE,ibm-z-vse,FIPS 140-3,5221,IBM Corporation,IBM ClevOS 3 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5221,2026-06-06,not in regen,,,,2026-07-09
IBM z16 Crypto Express 8S,ibm-z16-crypto-express-8s,ACVP,A8454,IBM Corporation,IBM 4770-001 CCA Hardware Security Module (CLIC),"ML-DSA, ML-KEM",,deprecated,2026-06-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21295,2026-06-06,not in regen,,,,2026-07-09
IBM z16 Crypto Express 8S,ibm-z16-crypto-express-8s,FIPS 140-3,4079,IBM Corporation,IBM 4769-001 Cryptographic Coprocessor Security Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2021-11-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4079,2026-06-06,not in regen,,,,2026-07-09
IBM z16 Crypto Express 8S,ibm-z16-crypto-express-8s,FIPS 140-3,4553,IBM,IBM 4769-001 Enterprise PKCS#11 HSM Cryptographic Coprocessor Security Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-07-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4553,2026-06-06,not in regen,,,,2026-07-09
IBM z16 Crypto Express 8S,ibm-z16-crypto-express-8s,FIPS 140-3,4558,IBM,IBM 4770-001 Enterprise PKCS#11 HSM Cryptographic Coprocessor Security Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-08-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4558,2026-06-06,not in regen,,,,2026-07-09
IBM z16 Crypto Express 8S,ibm-z16-crypto-express-8s,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889,2026-06-06,not in regen,,,,2026-07-09
IBM z16 Crypto Express 8S,ibm-z16-crypto-express-8s,FIPS 140-3,5221,IBM Corporation,IBM ClevOS 3 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5221,2026-06-06,not in regen,,,,2026-07-09
IBM z17 Quantum Safe,ibm-z17-quantum-safe,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4755: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
IBM z17 Quantum Safe,ibm-z17-quantum-safe,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789,2026-06-06,not in regen,,,,2026-07-09
IBM z17 Quantum Safe,ibm-z17-quantum-safe,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889,2026-06-06,not in regen,,,,2026-07-09
IBM z17 Quantum Safe,ibm-z17-quantum-safe,FIPS 140-3,5221,IBM Corporation,IBM ClevOS 3 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5221,2026-06-06,not in regen,,,,2026-07-09
IDEMIA Digital Identity Platform,idemia-digital-identity-platform,ACVP,A6961,IDEMIA Secure Transactions,IDEMIA Sphere Cryptographic Library,"LMS, ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-05-28,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19694,2026-06-06,not in regen,,,,2026-07-09
IDEMIA Digital Identity Platform,idemia-digital-identity-platform,FIPS 140-3,4827,IDEMIA,FIPS Applet on RookySE,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4827,2026-06-06,not in regen,,,,2026-07-09
IDEMIA Digital Identity Platform,idemia-digital-identity-platform,FIPS 140-3,5024,IDEMIA,ID-One PIV 243 in NPIVP & CIV Configurations,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-06-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5024,2026-06-06,not in regen,,,,2026-07-09
IDEMIA Digital Identity Platform,idemia-digital-identity-platform,FIPS 140-3,5027,IDEMIA,ID-One PIV 243 in SPE Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2025-06-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5027,2026-06-06,not in regen,,,,2026-07-09
IDEMIA PQC Secure Element,idemia-pqc-secure-element,ACVP,A6961,IDEMIA Secure Transactions,IDEMIA Sphere Cryptographic Library,"LMS, ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-05-28,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19694,2026-06-06,not in regen,,,,2026-07-09
IDEMIA PQC Secure Element,idemia-pqc-secure-element,FIPS 140-3,4827,IDEMIA,FIPS Applet on RookySE,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4827,2026-06-06,not in regen,,,,2026-07-09
IDEMIA PQC Secure Element,idemia-pqc-secure-element,FIPS 140-3,5024,IDEMIA,ID-One PIV 243 in NPIVP & CIV Configurations,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-06-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5024,2026-06-06,not in regen,,,,2026-07-09
IDEMIA PQC Secure Element,idemia-pqc-secure-element,FIPS 140-3,5027,IDEMIA,ID-One PIV 243 in SPE Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2025-06-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5027,2026-06-06,not in regen,,,,2026-07-09
IDEMIA Sphere Cryptographic Library,IDEMIA-Sphere-Cryptographic-Library,ACVP,A6961,IDEMIA Secure Transactions,IDEMIA Sphere Cryptographic Library,"LMS, ML-DSA, ML-KEM, SLH-DSA",,Active,2025-05-28,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19694,,,,,,
ITE LAx-551x Embedded Controller with PQC Cryptographic Engine,ITE-LAx-551x-Embedded-Controller-with-PQ,ACVP,A8331,ITE Tech. Inc.,ITE LAx-551x Embedded Controller with PQC Cryptographic Engine,"ML-DSA, ML-KEM",,Active,2026-05-06,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21092,,,,,,
Infineon AURIX TC49 PQC,infineon-aurix-tc49-pqc,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446,2026-06-06,not in regen,,,,2026-07-09
Infineon IFX_CCI_00007Ah/8Fh Crypto Suite,Infineon-IFX-CCI-00007Ah-8Fh-Crypto-Suit,Common Criteria,cc-ifx-cci-00007ah-8fh-a11--r11--m11-with-optional-crypto-suite-4873ba58,Infineon Technologies AG,"IFX_CCI_00007Ah/8Fh A11, R11, M11 with optional Crypto Suite","ML-KEM, ML-DSA","EAL6+,ALC_FLR.1,ATE_SDP.1",Active,2026-02-17,https://www.commoncriteriaportal.org/files/epfiles/EUCC-3087-2026-02-0001 Security Target.pdf,,,,,,
Infineon OPTIGA TPM SLB 9672,infineon-optiga-tpm-slb-9672,FIPS 140-3,4347,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672,No PQC Mechanisms Detected,FIPS 140-3 L2,Active,2022-10-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4347,,,,,,
Infineon OPTIGA TPM SLB 9672,infineon-optiga-tpm-slb-9672,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446,2026-06-06,not in regen,,,,2026-07-09
Infineon OPTIGA TPM SLB 9672,infineon-optiga-tpm-slb-9672,FIPS 140-3,4468,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 17.25 and SLB 9673 FW 27.25,No PQC Mechanisms Detected,FIPS 140-3 L2,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4468,,,,,,
Infineon OPTIGA TPM SLB 9672,infineon-optiga-tpm-slb-9672,FIPS 140-3,4467,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 16.25 and SLB 9673 FW 26.25,No PQC Mechanisms Detected,FIPS 140-3 L2,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4467,,,,,,
Infineon PSOC Control C3 PQC,infineon-psoc-control-c3-pqc,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446,2026-06-06,not in regen,,,,2026-07-09
Infineon TEGRION SLC27 PQC,infineon-tegrion-slc27-pqc,FIPS 140-3,4347,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2022-10-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4347,2026-06-06,not in regen,,,,2026-07-09
Infineon TEGRION SLC27 PQC,infineon-tegrion-slc27-pqc,FIPS 140-3,4468,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 17.25 and SLB 9673 FW 27.25,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4468,2026-06-06,not in regen,,,,2026-07-09
Infineon TEGRION SLC27 PQC,infineon-tegrion-slc27-pqc,FIPS 140-3,4467,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 16.25 and SLB 9673 FW 26.25,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4467,2026-06-06,not in regen,,,,2026-07-09
Infineon TEGRION SLI22 Automotive,infineon-tegrion-sli22-automotive,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446,2026-06-06,not in regen,,,,2026-07-09
InformaCast Advanced and Fusion Server Java Crypto Library,InformaCast-Advanced-and-Fusion-Server-J,FIPS 140-3,5129,Singlewire Software,InformaCast Advanced and Fusion Server Java Crypto Library,"HSS, LMS",FIPS 140-3 L1,Active,2026-01-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5129,,,,,,
Intel Platform Trust Technology (PTT),intel-platform-trust-technology-ptt,ACVP,A7332,Intel Corporation,liboqs,"ML-DSA, ML-KEM",,deprecated,2025-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20098,2026-06-06,not in regen,,,,2026-07-09
Intel Platform Trust Technology (PTT),intel-platform-trust-technology-ptt,FIPS 140-3,4150,Intel Corporation,"Intel® Converged Security and Manageability Engine (CSME) Crypto Module for Tiger Point PCH, Mule Creek Canyon PCH, and Rocket Lake PCH",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4150,2026-05-16,not in regen,,,,2026-07-09
Intel Platform Trust Technology (PTT),intel-platform-trust-technology-ptt,FIPS 140-3,4158,Intel Corporation,Cryptographic Module for Intel® Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-02-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4158,2026-06-06,not in regen,,,,2026-07-09
Intel Platform Trust Technology (PTT),intel-platform-trust-technology-ptt,FIPS 140-3,4648,Intel Corporation,Cryptographic Module for Intel® Platforms' Security Engine Chipset,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-10-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4648,2026-06-06,not in regen,,,,2026-07-09
Intel Platform Trust Technology (PTT),intel-platform-trust-technology-ptt,FIPS 140-3,4749,Intel Corporation,Crypto Module for Intel® Alder Point PCH Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2024-08-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4749,2026-06-06,not in regen,,,,2026-07-09
Intel Platform Trust Technology (PTT),intel-platform-trust-technology-ptt,FIPS 140-3,5032,Intel Corporation,Intel® QuickAssist Technology (QAT) Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5032,2026-06-06,not in regen,,,,2026-07-09
Intel Platform Trust Technology (PTT),intel-platform-trust-technology-ptt,FIPS 140-3,5267,Intel Corporation,Intel FNIC Control Plane Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5267,2026-06-06,not in regen,,,,2026-07-09
Intel Stratix 10 (Secure),,ACVP,A7332,Intel Corporation,liboqs,"ML-DSA, ML-KEM",,deprecated,2025-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20098,2026-06-02,not in regen,,,,
Intel Stratix 10 (Secure),,FIPS 140-3,4150,Intel Corporation,"Intel® Converged Security and Manageability Engine (CSME) Crypto Module for Tiger Point PCH, Mule Creek Canyon PCH, and Rocket Lake PCH",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4150,2026-05-16,not in regen,,,,
Intel Stratix 10 (Secure),,FIPS 140-3,4158,Intel Corporation,Cryptographic Module for Intel® Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2022-02-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4158,2026-06-02,not in regen,,,,
